SessionID,Episode,ObjectiveControl,UnitCountDiff,ResourceDiff
session_20250326_204905,10400,0,1,-900
session_20250326_204905,10401,0,2,-1000
session_20250326_204905,10402,0,1,-50
session_20250326_204905,10403,0,0,0
session_20250326_204905,10404,0,0,100
session_20250326_204905,10405,0,0,0
session_20250326_204905,10406,0,1,-50
session_20250326_204905,10407,0,0,0
session_20250326_204905,10408,0,0,100
session_20250326_204905,10409,0,0,0
session_20250326_204905,10410,0,1,-200
session_20250326_204905,10411,0,1,-300
session_20250326_204905,10412,0,1,-200
session_20250326_204905,10413,0,1,-300
session_20250326_204905,10414,0,2,-500
session_20250326_204905,10415,0,2,-600
session_20250326_204905,10416,0,2,-500
session_20250326_204905,10417,0,2,-600
session_20250326_204905,10418,0,2,-500
session_20250326_204905,10419,0,2,-600
session_20250326_204905,10420,0,2,-500
session_20250326_204905,10421,0,2,-600
session_20250326_204905,10422,0,2,-500
session_20250326_204905,10423,0,2,-600
session_20250326_204905,10424,0,2,-800
session_20250326_204905,10425,0,2,-900
session_20250326_204905,10426,1,2,-700
session_20250326_204905,10427,2,2,-800
session_20250326_204905,10428,3,2,-600
session_20250326_204905,10429,4,2,-700
session_20250326_204905,10430,5,2,-500
session_20250326_204905,10431,6,2,-600
session_20250326_204905,10432,7,2,-400
session_20250326_204905,10433,8,1,-200
session_20250326_204905,10434,0,1,-50
session_20250326_204905,10435,0,0,0
session_20250326_204905,10436,0,0,100
session_20250326_204905,10437,0,0,0
session_20250326_204905,10438,0,1,-50
session_20250326_204905,10439,0,0,0
session_20250326_204905,10440,0,0,100
session_20250326_204905,10441,0,0,0
session_20250326_204905,10442,0,1,-200
session_20250326_204905,10443,0,1,-300
session_20250326_204905,10444,0,1,-200
session_20250326_204905,10445,0,1,-300
session_20250326_204905,10446,0,2,-500
session_20250326_204905,10447,0,2,-600
session_20250326_204905,10448,0,2,-500
session_20250326_204905,10449,0,2,-600
session_20250326_204905,10450,0,2,-500
session_20250326_204905,10451,0,2,-600
session_20250326_204905,10452,0,2,-500
session_20250326_204905,10453,0,2,-600
session_20250326_204905,10454,0,2,-500
session_20250326_204905,10455,0,2,-600
session_20250326_204905,10456,0,2,-500
session_20250326_204905,10457,0,2,-600
session_20250326_204905,10458,0,2,-500
session_20250326_204905,10459,0,2,-600
session_20250326_204905,10460,0,2,-500
session_20250326_204905,10461,0,2,-600
session_20250326_204905,10462,0,2,-500
session_20250326_204905,10463,0,2,-600
session_20250326_204905,10464,0,2,-500
session_20250326_204905,10465,0,2,-600
session_20250326_204905,10466,0,2,-500
session_20250326_204905,10467,0,2,-600
session_20250326_204905,10468,0,2,-500
session_20250326_204905,10469,0,2,-600
session_20250326_204905,10470,0,2,-500
session_20250326_204905,10471,0,2,-600
session_20250326_204905,10472,0,2,-500
session_20250326_204905,10473,0,1,-600
session_20250326_204905,10474,0,1,-500
session_20250326_204905,10475,0,1,-50
session_20250326_204905,10476,0,0,0
session_20250326_204905,10477,0,0,100
session_20250326_204905,10478,0,0,0
session_20250326_204905,10479,0,1,-50
session_20250326_204905,10480,0,0,0
session_20250326_204905,10481,0,0,100
session_20250326_204905,10482,0,0,0
session_20250326_204905,10483,0,1,-200
session_20250326_204905,10484,0,1,-300
session_20250326_204905,10485,0,1,-200
session_20250326_204905,10486,0,1,-300
session_20250326_204905,10487,0,2,-500
session_20250326_204905,10488,0,2,-600
session_20250326_204905,10489,0,2,-500
session_20250326_204905,10490,0,2,-600
session_20250326_204905,10491,0,2,-500
session_20250326_204905,10492,0,2,-600
session_20250326_204905,10493,0,2,-500
session_20250326_204905,10494,0,2,-600
session_20250326_204905,10495,0,2,-500
session_20250326_204905,10496,0,2,-600
session_20250326_204905,10497,0,2,-500
session_20250326_204905,10498,0,2,-600
session_20250326_204905,10499,0,2,-500
session_20250326_204905,10500,0,2,-600
session_20250326_204905,10501,1,2,-500
session_20250326_204905,10502,2,2,-600
session_20250326_204905,10503,3,2,-500
session_20250326_204905,10504,4,2,-600
session_20250326_204905,10505,5,2,-500
session_20250326_204905,10506,6,2,-600
session_20250326_204905,10507,7,2,-500
session_20250326_204905,10508,8,2,-600
session_20250326_204905,10509,0,1,-50
session_20250326_204905,10510,0,0,0
session_20250326_204905,10511,0,0,100
session_20250326_204905,10512,0,0,0
session_20250326_204905,10513,0,1,-50
session_20250326_204905,10514,0,0,0
session_20250326_204905,10515,0,0,100
session_20250326_204905,10516,0,0,0
session_20250326_204905,10517,0,1,-200
session_20250326_204905,10518,0,1,-300
session_20250326_204905,10519,0,1,-200
session_20250326_204905,10520,0,0,0
session_20250326_204905,10521,0,1,-200
session_20250326_204905,10522,0,1,-300
session_20250326_204905,10523,0,1,-200
session_20250326_204905,10524,0,1,-300
session_20250326_204905,10525,0,1,-200
session_20250326_204905,10526,0,1,-300
session_20250326_204905,10527,0,1,-200
session_20250326_204905,10528,0,1,-300
session_20250326_204905,10529,0,1,-200
session_20250326_204905,10530,0,1,-300
session_20250326_204905,10531,0,1,-200
session_20250326_204905,10532,0,1,-300
session_20250326_204905,10533,0,1,-200
session_20250326_204905,10534,0,1,-300
session_20250326_204905,10535,0,1,-200
session_20250326_204905,10536,0,1,-300
session_20250326_204905,10537,0,1,-200
session_20250326_204905,10538,0,1,-300
session_20250326_204905,10539,0,1,-200
session_20250326_204905,10540,0,1,-300
session_20250326_204905,10541,0,1,-200
session_20250326_204905,10542,0,1,-300
session_20250326_204905,10543,1,1,-200
session_20250326_204905,10544,2,1,-300
session_20250326_204905,10545,3,1,-200
session_20250326_204905,10546,4,1,-300
session_20250326_204905,10547,5,1,-200
session_20250326_204905,10548,6,1,-300
session_20250326_204905,10549,7,2,-200
session_20250326_204905,10550,8,2,-300
session_20250326_204905,10551,0,1,-50
session_20250326_204905,10552,0,0,0
session_20250326_204905,10553,0,0,100
session_20250326_204905,10554,0,0,0
session_20250326_204905,10555,0,1,-50
session_20250326_204905,10556,0,0,0
session_20250326_204905,10557,0,0,100
session_20250326_204905,10558,0,0,0
session_20250326_204905,10559,0,1,-200
session_20250326_204905,10560,0,1,-300
session_20250326_204905,10561,0,1,-200
session_20250326_204905,10562,0,1,-300
session_20250326_204905,10563,0,2,-500
session_20250326_204905,10564,0,2,-600
session_20250326_204905,10565,0,2,-500
session_20250326_204905,10566,0,1,-300
session_20250326_204905,10567,0,1,-200
session_20250326_204905,10568,0,1,-300
session_20250326_204905,10569,0,1,-200
session_20250326_204905,10570,0,1,-300
session_20250326_204905,10571,0,1,-200
session_20250326_204905,10572,0,1,-300
session_20250326_204905,10573,0,1,-200
session_20250326_204905,10574,0,1,-300
session_20250326_204905,10575,0,1,-200
session_20250326_204905,10576,0,1,-300
session_20250326_204905,10577,0,1,-200
session_20250326_204905,10578,0,1,-300
session_20250326_204905,10579,0,1,-200
session_20250326_204905,10580,0,1,-300
session_20250326_204905,10581,0,1,-200
session_20250326_204905,10582,0,1,-300
session_20250326_204905,10583,1,1,-200
session_20250326_204905,10584,2,1,-300
session_20250326_204905,10585,3,1,-200
session_20250326_204905,10586,4,1,-300
session_20250326_204905,10587,5,2,-200
session_20250326_204905,10588,6,2,-300
session_20250326_204905,10589,7,2,-200
session_20250326_204905,10590,8,2,-300
session_20250326_204905,10591,0,1,-50
session_20250326_204905,10592,0,0,0
session_20250326_204905,10593,0,0,100
session_20250326_204905,10594,0,0,0
session_20250326_204905,10595,0,1,-50
session_20250326_204905,10596,0,0,0
session_20250326_204905,10597,0,0,100
session_20250326_204905,10598,0,0,0
session_20250326_204905,10599,0,1,-200
session_20250326_204905,10600,0,1,-300
session_20250326_204905,10601,0,1,-200
session_20250326_204905,10602,0,1,-300
session_20250326_204905,10603,0,2,-500
session_20250326_204905,10604,0,2,-600
session_20250326_204905,10605,0,2,-500
session_20250326_204905,10606,0,2,-600
session_20250326_204905,10607,0,2,-500
session_20250326_204905,10608,0,2,-600
session_20250326_204905,10609,0,2,-500
session_20250326_204905,10610,0,2,-600
session_20250326_204905,10611,0,2,-500
session_20250326_204905,10612,0,2,-600
session_20250326_204905,10613,0,2,-500
session_20250326_204905,10614,0,2,-600
session_20250326_204905,10615,0,2,-500
session_20250326_204905,10616,0,2,-600
session_20250326_204905,10617,0,2,-500
session_20250326_204905,10618,0,2,-600
session_20250326_204905,10619,0,2,-500
session_20250326_204905,10620,0,2,-600
session_20250326_204905,10621,1,2,-500
session_20250326_204905,10622,2,2,-600
session_20250326_204905,10623,3,2,-500
session_20250326_204905,10624,4,2,-600
session_20250326_204905,10625,5,2,-500
session_20250326_204905,10626,6,2,-600
session_20250326_204905,10627,7,3,-500
session_20250326_204905,10628,8,3,-600
session_20250326_204905,10629,0,1,-50
session_20250326_204905,10630,0,0,0
session_20250326_204905,10631,0,0,100
session_20250326_204905,10632,0,0,0
session_20250326_204905,10633,0,1,-50
session_20250326_204905,10634,0,0,0
session_20250326_204905,10635,0,0,100
session_20250326_204905,10636,0,0,0
session_20250326_204905,10637,0,1,-200
session_20250326_204905,10638,0,1,-300
session_20250326_204905,10639,0,1,-200
session_20250326_204905,10640,0,1,-300
session_20250326_204905,10641,0,2,-500
session_20250326_204905,10642,0,2,-600
session_20250326_204905,10643,0,2,-500
session_20250326_204905,10644,0,2,-600
session_20250326_204905,10645,0,2,-500
session_20250326_204905,10646,0,2,-600
session_20250326_204905,10647,0,2,-500
session_20250326_204905,10648,0,2,-600
session_20250326_204905,10649,0,2,-500
session_20250326_204905,10650,0,2,-600
session_20250326_204905,10651,0,2,-500
session_20250326_204905,10652,0,1,-300
session_20250326_204905,10653,0,1,-200
session_20250326_204905,10654,0,1,-300
session_20250326_204905,10655,0,1,-200
session_20250326_204905,10656,0,1,-300
session_20250326_204905,10657,0,1,-200
session_20250326_204905,10658,0,1,-300
session_20250326_204905,10659,0,1,-200
session_20250326_204905,10660,0,1,-300
session_20250326_204905,10661,0,1,-200
session_20250326_204905,10662,0,1,-300
session_20250326_204905,10663,0,1,-200
session_20250326_204905,10664,0,1,-300
session_20250326_204905,10665,0,1,-200
session_20250326_204905,10666,0,1,-300
session_20250326_204905,10667,0,2,-200
session_20250326_204905,10668,0,2,-300
session_20250326_204905,10669,1,2,-200
session_20250326_204905,10670,2,2,-300
session_20250326_204905,10671,3,2,-200
session_20250326_204905,10672,4,2,-300
session_20250326_204905,10673,5,2,-200
session_20250326_204905,10674,6,2,-300
session_20250326_204905,10675,7,2,-200
session_20250326_204905,10676,8,1,0
session_20250326_204905,10677,0,1,-50
session_20250326_204905,10678,0,0,0
session_20250326_204905,10679,0,0,100
session_20250326_204905,10680,0,0,0
session_20250326_204905,10681,0,1,-50
session_20250326_204905,10682,0,0,0
session_20250326_204905,10683,0,0,100
session_20250326_204905,10684,0,0,0
session_20250326_204905,10685,0,1,-200
session_20250326_204905,10686,0,1,-300
session_20250326_204905,10687,0,1,-200
session_20250326_204905,10688,0,1,-300
session_20250326_204905,10689,0,2,-500
session_20250326_204905,10690,0,2,-600
session_20250326_204905,10691,0,2,-500
session_20250326_204905,10692,0,1,-300
session_20250326_204905,10693,0,1,-200
session_20250326_204905,10694,0,1,-300
session_20250326_204905,10695,0,1,-200
session_20250326_204905,10696,0,1,-300
session_20250326_204905,10697,0,1,-200
session_20250326_204905,10698,0,1,-300
session_20250326_204905,10699,0,1,-500
session_20250326_204905,10700,0,1,-600
session_20250326_204905,10701,0,2,-700
session_20250326_204905,10702,0,2,-800
session_20250326_204905,10703,0,2,-600
session_20250326_204905,10704,0,2,-700
session_20250326_204905,10705,0,3,-800
session_20250326_204905,10706,0,3,-900
session_20250326_204905,10707,0,3,-700
session_20250326_204905,10708,0,3,-800
session_20250326_204905,10709,0,3,-600
session_20250326_204905,10710,0,3,-700
session_20250326_204905,10711,0,4,-1000
session_20250326_204905,10712,0,4,-1100
session_20250326_204905,10713,1,5,-1075
session_20250326_204905,10714,2,5,-1175
session_20250326_204905,10715,3,6,-1150
session_20250326_204905,10716,4,6,-1250
session_20250326_204905,10717,5,6,-925
session_20250326_204905,10718,6,6,-1025
session_20250326_204905,10719,7,6,-700
session_20250326_204905,10720,8,6,-800
session_20250326_204905,10721,0,1,-50
session_20250326_204905,10722,0,0,0
session_20250326_204905,10723,0,0,100
session_20250326_204905,10724,0,0,0
session_20250326_204905,10725,0,1,-50
session_20250326_204905,10726,0,0,0
session_20250326_204905,10727,0,0,100
session_20250326_204905,10728,0,0,0
session_20250326_204905,10729,0,1,-200
session_20250326_204905,10730,0,1,-300
session_20250326_204905,10731,0,1,-200
session_20250326_204905,10732,0,1,-300
session_20250326_204905,10733,0,2,-500
session_20250326_204905,10734,0,2,-600
session_20250326_204905,10735,0,2,-500
session_20250326_204905,10736,0,2,-600
session_20250326_204905,10737,0,2,-500
session_20250326_204905,10738,0,2,-600
session_20250326_204905,10739,0,2,-500
session_20250326_204905,10740,0,2,-600
session_20250326_204905,10741,0,2,-500
session_20250326_204905,10742,0,2,-600
session_20250326_204905,10743,0,2,-500
session_20250326_204905,10744,0,2,-600
session_20250326_204905,10745,1,2,-500
session_20250326_204905,10746,2,2,-600
session_20250326_204905,10747,3,2,-500
session_20250326_204905,10748,4,2,-600
session_20250326_204905,10749,5,2,-500
session_20250326_204905,10750,6,2,-600
session_20250326_204905,10751,7,2,-500
session_20250326_204905,10752,8,2,-600
session_20250326_204905,10753,0,1,-50
session_20250326_204905,10754,0,0,0
session_20250326_204905,10755,0,0,100
session_20250326_204905,10756,0,0,0
session_20250326_204905,10757,0,1,-50
session_20250326_204905,10758,0,0,0
session_20250326_204905,10759,0,0,100
session_20250326_204905,10760,0,0,0
session_20250326_204905,10761,0,1,-200
session_20250326_204905,10762,0,1,-300
session_20250326_204905,10763,0,1,-200
session_20250326_204905,10764,0,0,0
session_20250326_204905,10765,0,1,-200
session_20250326_204905,10766,0,1,-300
session_20250326_204905,10767,0,1,-200
session_20250326_204905,10768,0,1,-300
session_20250326_204905,10769,0,1,-200
session_20250326_204905,10770,0,1,-300
session_20250326_204905,10771,0,1,-200
session_20250326_204905,10772,0,1,-300
session_20250326_204905,10773,0,1,-200
session_20250326_204905,10774,0,1,-300
session_20250326_204905,10775,0,1,-500
session_20250326_204905,10776,0,1,-600
session_20250326_204905,10777,0,1,-400
session_20250326_204905,10778,0,1,-500
session_20250326_204905,10779,0,1,-300
session_20250326_204905,10780,0,1,-400
session_20250326_204905,10781,0,1,-200
session_20250326_204905,10782,0,1,-300
session_20250326_204905,10783,0,1,-100
session_20250326_204905,10784,0,1,-200
session_20250326_204905,10785,1,1,0
session_20250326_204905,10786,2,1,-100
session_20250326_204905,10787,3,1,100
session_20250326_204905,10788,4,1,0
session_20250326_204905,10789,5,1,200
session_20250326_204905,10790,6,1,100
session_20250326_204905,10791,7,1,300
session_20250326_204905,10792,8,1,200
session_20250326_204905,10793,0,1,-50
session_20250326_204905,10794,0,0,0
session_20250326_204905,10795,0,0,100
session_20250326_204905,10796,0,0,0
session_20250326_204905,10797,0,1,-50
session_20250326_204905,10798,0,0,0
session_20250326_204905,10799,0,0,100
session_20250326_204905,10800,0,0,0
session_20250326_204905,10801,0,1,-200
session_20250326_204905,10802,0,0,0
session_20250326_204905,10803,0,0,100
session_20250326_204905,10804,0,0,0
session_20250326_204905,10805,0,1,-200
session_20250326_204905,10806,0,1,-300
session_20250326_204905,10807,0,1,-200
session_20250326_204905,10808,0,1,-300
session_20250326_204905,10809,0,1,-200
session_20250326_204905,10810,0,1,-300
session_20250326_204905,10811,0,1,-200
session_20250326_204905,10812,0,1,-300
session_20250326_204905,10813,0,1,-200
session_20250326_204905,10814,0,1,-300
session_20250326_204905,10815,0,1,-200
session_20250326_204905,10816,0,1,-300
session_20250326_204905,10817,0,1,-500
session_20250326_204905,10818,0,1,-600
session_20250326_204905,10819,0,1,-400
session_20250326_204905,10820,0,1,-500
session_20250326_204905,10821,0,1,-300
session_20250326_204905,10822,0,1,-400
session_20250326_204905,10823,0,1,-200
session_20250326_204905,10824,0,1,-300
session_20250326_204905,10825,0,1,-100
session_20250326_204905,10826,0,1,-200
session_20250326_204905,10827,0,1,0
session_20250326_204905,10828,0,1,-100
session_20250326_204905,10829,1,1,100
session_20250326_204905,10830,2,1,0
session_20250326_204905,10831,3,2,200
session_20250326_204905,10832,4,2,100
session_20250326_204905,10833,5,2,300
session_20250326_204905,10834,6,2,200
session_20250326_204905,10835,7,2,400
session_20250326_204905,10836,8,2,300
session_20250326_204905,10837,0,1,-50
session_20250326_204905,10838,0,0,0
session_20250326_204905,10839,0,0,100
session_20250326_204905,10840,0,0,0
session_20250326_204905,10841,0,1,-50
session_20250326_204905,10842,0,0,0
session_20250326_204905,10843,0,0,100
session_20250326_204905,10844,0,0,0
session_20250326_204905,10845,0,1,-200
session_20250326_204905,10846,0,1,-300
session_20250326_204905,10847,0,1,-200
session_20250326_204905,10848,0,1,-300
session_20250326_204905,10849,0,2,-500
session_20250326_204905,10850,0,2,-600
session_20250326_204905,10851,0,2,-500
session_20250326_204905,10852,0,2,-600
session_20250326_204905,10853,0,2,-500
session_20250326_204905,10854,0,2,-600
session_20250326_204905,10855,0,2,-500
session_20250326_204905,10856,0,2,-600
session_20250326_204905,10857,0,2,-500
session_20250326_204905,10858,0,2,-600
session_20250326_204905,10859,0,2,-500
session_20250326_204905,10860,0,1,-300
session_20250326_204905,10861,0,1,-200
session_20250326_204905,10862,0,1,-300
session_20250326_204905,10863,0,1,-200
session_20250326_204905,10864,0,1,-300
session_20250326_204905,10865,0,1,-200
session_20250326_204905,10866,0,1,-300
session_20250326_204905,10867,1,1,-200
session_20250326_204905,10868,2,1,-300
session_20250326_204905,10869,3,1,-200
session_20250326_204905,10870,4,1,-300
session_20250326_204905,10871,5,1,-200
session_20250326_204905,10872,6,1,-300
session_20250326_204905,10873,7,2,-200
session_20250326_204905,10874,8,2,-300
session_20250326_204905,10875,0,1,-50
session_20250326_204905,10876,0,0,0
session_20250326_204905,10877,0,0,100
session_20250326_204905,10878,0,0,0
session_20250326_204905,10879,0,1,-50
session_20250326_204905,10880,0,0,0
session_20250326_204905,10881,0,0,100
session_20250326_204905,10882,0,0,0
session_20250326_204905,10883,0,1,-200
session_20250326_204905,10884,0,1,-300
session_20250326_204905,10885,0,1,-200
session_20250326_204905,10886,0,1,-300
session_20250326_204905,10887,0,2,-500
session_20250326_204905,10888,0,2,-600
session_20250326_204905,10889,0,2,-500
session_20250326_204905,10890,0,2,-600
session_20250326_204905,10891,0,2,-500
session_20250326_204905,10892,0,2,-600
session_20250326_204905,10893,0,2,-500
session_20250326_204905,10894,0,2,-600
session_20250326_204905,10895,0,2,-500
session_20250326_204905,10896,0,2,-600
session_20250326_204905,10897,0,2,-800
session_20250326_204905,10898,0,2,-900
session_20250326_204905,10899,1,3,-1000
session_20250326_204905,10900,2,3,-1100
session_20250326_204905,10901,3,3,-900
session_20250326_204905,10902,4,3,-1000
session_20250326_204905,10903,5,3,-800
session_20250326_204905,10904,6,3,-900
session_20250326_204905,10905,7,3,-700
session_20250326_204905,10906,8,3,-800
session_20250326_204905,10907,0,1,-50
session_20250326_204905,10908,0,0,0
session_20250326_204905,10909,0,0,100
session_20250326_204905,10910,0,0,0
session_20250326_204905,10911,0,1,-50
session_20250326_204905,10912,0,0,0
session_20250326_204905,10913,0,0,100
session_20250326_204905,10914,0,0,0
session_20250326_204905,10915,0,1,-200
session_20250326_204905,10916,0,1,-300
session_20250326_204905,10917,0,1,-200
session_20250326_204905,10918,0,1,-300
session_20250326_204905,10919,0,2,-500
session_20250326_204905,10920,0,1,-300
session_20250326_204905,10921,0,1,-200
session_20250326_204905,10922,0,1,-300
session_20250326_204905,10923,0,1,-200
session_20250326_204905,10924,0,1,-300
session_20250326_204905,10925,0,1,-200
session_20250326_204905,10926,0,1,-300
session_20250326_204905,10927,0,1,-200
session_20250326_204905,10928,0,1,-300
session_20250326_204905,10929,0,1,-500
session_20250326_204905,10930,0,1,-600
session_20250326_204905,10931,0,2,-700
session_20250326_204905,10932,0,2,-800
session_20250326_204905,10933,0,2,-600
session_20250326_204905,10934,0,2,-700
session_20250326_204905,10935,0,2,-500
session_20250326_204905,10936,0,2,-600
session_20250326_204905,10937,0,2,-400
session_20250326_204905,10938,0,2,-500
session_20250326_204905,10939,1,2,-300
session_20250326_204905,10940,2,2,-400
session_20250326_204905,10941,3,2,-200
session_20250326_204905,10942,4,2,-300
session_20250326_204905,10943,5,2,-100
session_20250326_204905,10944,6,2,-200
session_20250326_204905,10945,7,2,0
session_20250326_204905,10946,8,2,-100
session_20250326_204905,10947,0,1,-50
session_20250326_204905,10948,0,0,0
session_20250326_204905,10949,0,0,100
session_20250326_204905,10950,0,0,0
session_20250326_204905,10951,0,1,-50
session_20250326_204905,10952,0,0,0
session_20250326_204905,10953,0,0,100
session_20250326_204905,10954,0,0,0
session_20250326_204905,10955,0,1,-200
session_20250326_204905,10956,0,1,-300
session_20250326_204905,10957,0,1,-200
session_20250326_204905,10958,0,1,-300
session_20250326_204905,10959,0,2,-500
session_20250326_204905,10960,0,2,-600
session_20250326_204905,10961,0,2,-500
session_20250326_204905,10962,0,2,-600
session_20250326_204905,10963,0,2,-500
session_20250326_204905,10964,0,2,-600
session_20250326_204905,10965,0,2,-500
session_20250326_204905,10966,0,2,-600
session_20250326_204905,10967,0,2,-500
session_20250326_204905,10968,0,2,-600
session_20250326_204905,10969,0,2,-500
session_20250326_204905,10970,0,1,-300
session_20250326_204905,10971,0,1,-200
session_20250326_204905,10972,0,1,-300
session_20250326_204905,10973,0,1,-200
session_20250326_204905,10974,0,1,-300
session_20250326_204905,10975,0,1,-200
session_20250326_204905,10976,0,1,-300
session_20250326_204905,10977,0,1,-200
session_20250326_204905,10978,0,1,-300
session_20250326_204905,10979,0,1,-200
session_20250326_204905,10980,0,1,-300
session_20250326_204905,10981,1,1,-200
session_20250326_204905,10982,2,1,-300
session_20250326_204905,10983,3,2,-200
session_20250326_204905,10984,4,2,-300
session_20250326_204905,10985,5,2,-200
session_20250326_204905,10986,6,2,-300
session_20250326_204905,10987,7,2,-200
session_20250326_204905,10988,8,2,-300
session_20250326_204905,10989,0,1,-50
session_20250326_204905,10990,0,0,0
session_20250326_204905,10991,0,0,100
session_20250326_204905,10992,0,0,0
session_20250326_204905,10993,0,1,-50
session_20250326_204905,10994,0,0,0
session_20250326_204905,10995,0,0,100
session_20250326_204905,10996,0,0,0
session_20250326_204905,10997,0,1,-200
session_20250326_204905,10998,0,1,-300
session_20250326_204905,10999,0,1,-200
session_20250326_204905,11000,0,1,-300
session_20250326_204905,11001,0,2,-500
session_20250326_204905,11002,0,2,-600
session_20250326_204905,11003,0,2,-500
session_20250326_204905,11004,0,2,-600
session_20250326_204905,11005,0,2,-500
session_20250326_204905,11006,0,1,-300
session_20250326_204905,11007,0,1,-200
session_20250326_204905,11008,0,1,-300
session_20250326_204905,11009,0,1,-200
session_20250326_204905,11010,0,1,-300
session_20250326_204905,11011,0,1,-500
session_20250326_204905,11012,0,1,-600
session_20250326_204905,11013,1,2,-700
session_20250326_204905,11014,2,2,-800
session_20250326_204905,11015,3,2,-600
session_20250326_204905,11016,4,2,-700
session_20250326_204905,11017,5,3,-800
session_20250326_204905,11018,6,3,-900
session_20250326_204905,11019,7,3,-700
session_20250326_204905,11020,8,3,-800
session_20250326_204905,11021,0,1,-50
session_20250326_204905,11022,0,0,0
session_20250326_204905,11023,0,0,100
session_20250326_204905,11024,0,0,0
session_20250326_204905,11025,0,1,-50
session_20250326_204905,11026,0,0,0
session_20250326_204905,11027,0,0,100
session_20250326_204905,11028,0,0,0
session_20250326_204905,11029,0,1,-200
session_20250326_204905,11030,0,1,-300
session_20250326_204905,11031,0,1,-200
session_20250326_204905,11032,0,1,-300
session_20250326_204905,11033,0,2,-500
session_20250326_204905,11034,0,2,-600
session_20250326_204905,11035,0,2,-500
session_20250326_204905,11036,0,2,-600
session_20250326_204905,11037,0,2,-500
session_20250326_204905,11038,0,2,-600
session_20250326_204905,11039,0,2,-500
session_20250326_204905,11040,0,2,-600
session_20250326_204905,11041,0,2,-500
session_20250326_204905,11042,0,1,-300
session_20250326_204905,11043,0,1,-200
session_20250326_204905,11044,0,1,-300
session_20250326_204905,11045,0,1,-200
session_20250326_204905,11046,0,1,-300
session_20250326_204905,11047,0,1,-200
session_20250326_204905,11048,0,1,-300
session_20250326_204905,11049,0,1,-200
session_20250326_204905,11050,0,1,-300
session_20250326_204905,11051,0,1,-200
session_20250326_204905,11052,0,1,-300
session_20250326_204905,11053,0,1,-200
session_20250326_204905,11054,0,1,-300
session_20250326_204905,11055,1,1,-200
session_20250326_204905,11056,2,1,-300
session_20250326_204905,11057,3,1,-200
session_20250326_204905,11058,4,1,-300
session_20250326_204905,11059,5,2,-200
session_20250326_204905,11060,6,2,-300
session_20250326_204905,11061,7,2,-200
session_20250326_204905,11062,8,2,-300
session_20250326_204905,11063,0,1,-50
session_20250326_204905,11064,0,0,0
session_20250326_204905,11065,0,0,100
session_20250326_204905,11066,0,0,0
session_20250326_204905,11067,0,1,-50
session_20250326_204905,11068,0,0,0
session_20250326_204905,11069,0,0,100
session_20250326_204905,11070,0,0,0
session_20250326_204905,11071,0,1,-200
session_20250326_204905,11072,0,1,-300
session_20250326_204905,11073,0,1,-200
session_20250326_204905,11074,0,1,-300
session_20250326_204905,11075,0,2,-500
session_20250326_204905,11076,0,2,-600
session_20250326_204905,11077,0,2,-500
session_20250326_204905,11078,0,2,-600
session_20250326_204905,11079,0,2,-500
session_20250326_204905,11080,0,2,-600
session_20250326_204905,11081,0,2,-500
session_20250326_204905,11082,0,2,-600
session_20250326_204905,11083,0,2,-500
session_20250326_204905,11084,0,2,-600
session_20250326_204905,11085,0,2,-500
session_20250326_204905,11086,0,2,-600
session_20250326_204905,11087,0,2,-800
session_20250326_204905,11088,0,2,-900
session_20250326_204905,11089,0,2,-700
session_20250326_204905,11090,0,2,-800
session_20250326_204905,11091,0,2,-600
session_20250326_204905,11092,0,2,-700
session_20250326_204905,11093,1,2,-500
session_20250326_204905,11094,2,2,-600
session_20250326_204905,11095,3,2,-400
session_20250326_204905,11096,4,2,-500
session_20250326_204905,11097,5,2,-300
session_20250326_204905,11098,6,2,-400
session_20250326_204905,11099,7,2,-200
session_20250326_204905,11100,8,2,-300
session_20250326_204905,11101,0,1,-50
session_20250326_204905,11102,0,0,0
session_20250326_204905,11103,0,0,100
session_20250326_204905,11104,0,0,0
session_20250326_204905,11105,0,1,-50
session_20250326_204905,11106,0,0,0
session_20250326_204905,11107,0,0,100
session_20250326_204905,11108,0,0,0
session_20250326_204905,11109,0,1,-200
session_20250326_204905,11110,0,1,-300
session_20250326_204905,11111,0,1,-200
session_20250326_204905,11112,0,0,0
session_20250326_204905,11113,0,1,-200
session_20250326_204905,11114,0,1,-300
session_20250326_204905,11115,0,1,-200
session_20250326_204905,11116,0,1,-300
session_20250326_204905,11117,0,1,-200
session_20250326_204905,11118,0,1,-300
session_20250326_204905,11119,0,1,-200
session_20250326_204905,11120,0,1,-300
session_20250326_204905,11121,0,1,-200
session_20250326_204905,11122,0,1,-300
session_20250326_204905,11123,0,1,-500
session_20250326_204905,11124,0,1,-600
session_20250326_204905,11125,0,1,-400
session_20250326_204905,11126,0,1,-500
session_20250326_204905,11127,0,2,-600
session_20250326_204905,11128,0,2,-700
session_20250326_204905,11129,0,2,-500
session_20250326_204905,11130,0,2,-600
session_20250326_204905,11131,0,3,-700
session_20250326_204905,11132,0,3,-800
session_20250326_204905,11133,1,3,-600
session_20250326_204905,11134,2,3,-700
session_20250326_204905,11135,3,3,-500
session_20250326_204905,11136,4,3,-600
session_20250326_204905,11137,5,3,-400
session_20250326_204905,11138,6,3,-500
session_20250326_204905,11139,7,3,-300
session_20250326_204905,11140,8,3,-400
