SessionID,Step,Loss,TDError,AvgQValue
session_20250326_204905,6611,,,-3.836044
session_20250326_204905,6612,,,-2.28847
session_20250326_204905,6613,,,-6.050305
session_20250326_204905,6614,,,0.1954012
session_20250326_204905,6615,,,-3.73089
session_20250326_204905,6616,,,-5.655156
session_20250326_204905,6617,,,-0.570339
session_20250326_204905,6618,,,-7.279605
session_20250326_204905,6619,,,-6.336565
session_20250326_204905,6620,,,-6.10692
session_20250326_204905,6621,,,-7.03589
session_20250326_204905,6622,,,-10.1279
session_20250326_204905,6623,,,-3.836044
session_20250326_204905,6624,,,-4.414009
session_20250326_204905,6625,,,-3.385987
session_20250326_204905,6626,,,-5.014244
session_20250326_204905,6627,,,-3.405037
session_20250326_204905,6628,,,-4.312414
session_20250326_204905,6629,,,-3.65098
session_20250326_204905,6630,,,-0.3099724
session_20250326_204905,6631,,,-5.308004
session_20250326_204905,6632,,,-2.738947
session_20250326_204905,6633,,,-2.768454
session_20250326_204905,6634,,,-4.218596
session_20250326_204905,6635,,,-6.537578
session_20250326_204905,6636,,,-8.167427
session_20250326_204905,6637,,,-7.518297
session_20250326_204905,6638,,,-7.039035
session_20250326_204905,6639,,,-9.030447
session_20250326_204905,6640,,,-10.60629
session_20250326_204905,6641,,,-11.37232
session_20250326_204905,6642,,,-3.836044
session_20250326_204905,6643,,,-3.172862
session_20250326_204905,6644,,,-4.414009
session_20250326_204905,6645,,,-3.385987
session_20250326_204905,6646,,,-5.014244
session_20250326_204905,6647,,,-3.584862
session_20250326_204905,6648,,,-3.92185
session_20250326_204905,6649,,,0.05894462
session_20250326_204905,6650,,,-4.6628
session_20250326_204905,6651,,,-5.031304
session_20250326_204905,6652,,,-4.235005
session_20250326_204905,6653,,,-3.011912
session_20250326_204905,6654,,,-5.495099
session_20250326_204905,6655,,,-8.821264
session_20250326_204905,6656,,,-7.294039
session_20250326_204905,6657,,,-10.7106
session_20250326_204905,6658,,,-7.717501
session_20250326_204905,6659,,,-12.63701
session_20250326_204905,6660,,,-10.47418
session_20250326_204905,6661,,,-11.38223
session_20250326_204905,6662,,,-3.836044
session_20250326_204905,6663,,,-3.172862
session_20250326_204905,6664,,,-4.414009
session_20250326_204905,6665,,,-3.385987
session_20250326_204905,6666,,,-5.014244
session_20250326_204905,6667,,,-3.538745
session_20250326_204905,6668,,,-2.977125
session_20250326_204905,6669,,,-2.809317
session_20250326_204905,6670,,,-0.1458224
session_20250326_204905,6671,,,-2.404542
session_20250326_204905,6672,,,-5.804656
session_20250326_204905,6673,,,-2.434449
session_20250326_204905,6674,,,-3.570288
session_20250326_204905,6675,,,-0.9850591
session_20250326_204905,6676,,,-4.830122
session_20250326_204905,6677,,,-3.90517
session_20250326_204905,6678,,,-4.857839
session_20250326_204905,6679,,,-4.979165
session_20250326_204905,6680,,,-4.122264
session_20250326_204905,6681,,,-3.836044
session_20250326_204905,6682,,,-3.172862
session_20250326_204905,6683,,,-4.414009
session_20250326_204905,6684,,,-3.385987
session_20250326_204905,6685,,,-5.014244
session_20250326_204905,6686,,,-3.121537
session_20250326_204905,6687,,,-5.472759
session_20250326_204905,6688,,,-2.467582
session_20250326_204905,6689,,,-5.483334
session_20250326_204905,6690,,,-5.384002
session_20250326_204905,6691,,,-4.825046
session_20250326_204905,6692,,,-6.107811
session_20250326_204905,6693,,,-2.537805
session_20250326_204905,6694,,,-5.983858
session_20250326_204905,6695,,,-1.187615
session_20250326_204905,6696,,,-4.50491
session_20250326_204905,6697,,,-0.5794776
session_20250326_204905,6698,,,-6.458555
session_20250326_204905,6699,,,-9.972634
session_20250326_204905,6700,,,-4.297866
session_20250326_204905,6701,,,-3.836044
session_20250326_204905,6702,,,-3.172862
session_20250326_204905,6703,,,-4.414009
session_20250326_204905,6704,,,-3.385987
session_20250326_204905,6705,,,-5.014244
session_20250326_204905,6706,,,-6.344011
session_20250326_204905,6707,,,-1.669736
session_20250326_204905,6708,,,-7.677188
session_20250326_204905,6709,,,-9.598854
session_20250326_204905,6710,,,-8.301687
session_20250326_204905,6711,,,-5.787169
session_20250326_204905,6712,,,-6.89584
session_20250326_204905,6713,,,-6.497854
session_20250326_204905,6714,,,-7.177115
session_20250326_204905,6715,,,-3.196966
session_20250326_204905,6716,,,-3.836044
session_20250326_204905,6717,,,-3.172862
session_20250326_204905,6718,,,-4.414009
session_20250326_204905,6719,,,-3.385987
session_20250326_204905,6720,,,-5.014244
session_20250326_204905,6721,,,-3.121537
session_20250326_204905,6722,,,-3.372771
session_20250326_204905,6723,,,-6.354991
session_20250326_204905,6724,,,-4.946383
session_20250326_204905,6725,,,-3.556842
session_20250326_204905,6726,,,-3.69551
session_20250326_204905,6727,,,-5.804898
session_20250326_204905,6728,,,-2.621545
session_20250326_204905,6729,,,-6.090499
session_20250326_204905,6730,,,-6.484387
session_20250326_204905,6731,,,-7.000365
session_20250326_204905,6732,,,-5.703596
session_20250326_204905,6733,,,-7.588035
session_20250326_204905,6734,,,-12.61337
session_20250326_204905,6735,,,-11.18032
session_20250326_204905,6736,,,-11.48381
session_20250326_204905,6737,,,-14.55048
session_20250326_204905,6738,,,-3.836044
session_20250326_204905,6739,,,-3.172862
session_20250326_204905,6740,,,-4.414009
session_20250326_204905,6741,,,-3.385987
session_20250326_204905,6742,,,-5.014244
session_20250326_204905,6743,,,-3.121537
session_20250326_204905,6744,,,-3.605026
session_20250326_204905,6745,,,-6.346911
session_20250326_204905,6746,,,-2.460602
session_20250326_204905,6747,,,-7.275554
session_20250326_204905,6748,,,1.548897
session_20250326_204905,6749,,,-8.667674
session_20250326_204905,6750,,,-5.455064
session_20250326_204905,6751,,,-6.694995
session_20250326_204905,6752,,,-8.732494
session_20250326_204905,6753,,,-7.972647
session_20250326_204905,6754,,,-8.519425
session_20250326_204905,6755,,,-7.37235
session_20250326_204905,6756,,,-7.988006
session_20250326_204905,6757,,,-5.958286
session_20250326_204905,6758,,,-5.854265
session_20250326_204905,6759,,,-8.051925
session_20250326_204905,6760,,,-3.836044
session_20250326_204905,6761,,,-3.172862
session_20250326_204905,6762,,,-4.414009
session_20250326_204905,6763,,,-3.385987
session_20250326_204905,6764,,,-5.014244
session_20250326_204905,6765,,,-4.575695
session_20250326_204905,6766,,,-0.3402145
session_20250326_204905,6767,,,-4.33357
session_20250326_204905,6768,,,-5.184963
session_20250326_204905,6769,,,-10.288
session_20250326_204905,6770,,,-10.32245
session_20250326_204905,6771,,,-8.632357
session_20250326_204905,6772,,,-7.867551
session_20250326_204905,6773,,,-10.44807
session_20250326_204905,6774,,,-11.31248
session_20250326_204905,6775,,,-9.271061
session_20250326_204905,6776,,,-12.16867
session_20250326_204905,6777,,,-10.29876
session_20250326_204905,6778,,,-3.172862
session_20250326_204905,6779,,,-4.414009
session_20250326_204905,6780,,,-3.385987
session_20250326_204905,6781,,,-5.014244
session_20250326_204905,6782,,,-3.538745
session_20250326_204905,6783,,,-5.46338
session_20250326_204905,6784,,,-3.433641
session_20250326_204905,6785,,,-5.684815
session_20250326_204905,6786,,,-6.759236
session_20250326_204905,6787,,,-1.812636
session_20250326_204905,6788,,,-2.525601
session_20250326_204905,6789,,,-7.615782
session_20250326_204905,6790,,,-9.931849
session_20250326_204905,6791,,,-5.56393
session_20250326_204905,6792,,,-7.191338
session_20250326_204905,6793,,,-6.797349
session_20250326_204905,6794,,,-3.836044
session_20250326_204905,6795,,,-3.172862
session_20250326_204905,6796,,,-4.414009
session_20250326_204905,6797,,,-3.385987
session_20250326_204905,6798,,,-5.014244
session_20250326_204905,6799,,,-1.931558
session_20250326_204905,6800,,,-6.913102
session_20250326_204905,6801,,,0.254107
session_20250326_204905,6802,,,-3.496789
session_20250326_204905,6803,,,0.4352404
session_20250326_204905,6804,,,-7.288702
session_20250326_204905,6805,,,-4.979075
session_20250326_204905,6806,,,-7.557233
session_20250326_204905,6807,,,-7.904823
session_20250326_204905,6808,,,-8.507804
session_20250326_204905,6809,,,-3.836044
session_20250326_204905,6810,,,-3.172862
session_20250326_204905,6811,,,-4.414009
session_20250326_204905,6812,,,-3.385987
session_20250326_204905,6813,,,-5.014244
session_20250326_204905,6814,,,-3.405037
session_20250326_204905,6815,,,-3.51512
session_20250326_204905,6816,,,-5.660532
session_20250326_204905,6817,,,-6.056283
session_20250326_204905,6818,,,-3.815967
session_20250326_204905,6819,,,-9.691375
session_20250326_204905,6820,,,-5.938454
session_20250326_204905,6821,,,-9.952048
session_20250326_204905,6822,,,-10.96325
session_20250326_204905,6823,,,-9.136241
session_20250326_204905,6824,,,-3.836044
session_20250326_204905,6825,,,-3.172862
session_20250326_204905,6826,,,-4.414009
session_20250326_204905,6827,,,-3.385987
session_20250326_204905,6828,,,-5.014244
session_20250326_204905,6829,,,-3.121537
session_20250326_204905,6830,,,-5.064204
session_20250326_204905,6831,,,-5.037426
session_20250326_204905,6832,,,-5.252356
session_20250326_204905,6833,,,-5.089625
session_20250326_204905,6834,,,-4.900383
session_20250326_204905,6835,,,-7.431226
session_20250326_204905,6836,,,-7.850198
session_20250326_204905,6837,,,-12.1973
session_20250326_204905,6838,,,-11.34298
session_20250326_204905,6839,,,-9.086304
session_20250326_204905,6840,,,-14.02766
session_20250326_204905,6841,,,-14.55063
session_20250326_204905,6842,,,-16.614
session_20250326_204905,6843,,,-3.836044
session_20250326_204905,6844,,,-3.172862
session_20250326_204905,6845,,,-4.414009
session_20250326_204905,6846,,,-3.385987
session_20250326_204905,6847,,,-5.014244
session_20250326_204905,6848,,,-3.538745
session_20250326_204905,6849,,,-6.722865
session_20250326_204905,6850,,,-5.238799
session_20250326_204905,6851,,,-1.809453
session_20250326_204905,6852,,,-5.986594
session_20250326_204905,6853,,,-4.907958
session_20250326_204905,6854,,,-5.722171
session_20250326_204905,6855,,,-5.051009
session_20250326_204905,6856,,,-4.252577
session_20250326_204905,6857,,,-2.104481
session_20250326_204905,6858,,,-5.357303
session_20250326_204905,6859,,,-7.652608
session_20250326_204905,6860,,,-12.45582
session_20250326_204905,6861,,,-11.44002
session_20250326_204905,6862,,,-13.57859
session_20250326_204905,6863,,,-3.836044
session_20250326_204905,6864,,,-3.172862
session_20250326_204905,6865,,,-5.014244
session_20250326_204905,6866,,,-3.405037
session_20250326_204905,6867,,,-2.557034
session_20250326_204905,6868,,,-4.293491
session_20250326_204905,6869,,,0.1189524
session_20250326_204905,6870,,,-5.000793
session_20250326_204905,6871,,,-8.230337
session_20250326_204905,6872,,,-5.305522
session_20250326_204905,6873,,,-6.948462
session_20250326_204905,6874,,,-8.136886
session_20250326_204905,6875,,,-8.248013
session_20250326_204905,6876,,,-8.611066
session_20250326_204905,6877,,,-10.31118
session_20250326_204905,6878,,,-11.56639
session_20250326_204905,6879,,,-11.61518
session_20250326_204905,6880,,,-3.172862
session_20250326_204905,6881,,,-5.014244
session_20250326_204905,6882,,,-3.584862
session_20250326_204905,6883,,,-2.927689
session_20250326_204905,6884,,,-2.097922
session_20250326_204905,6885,,,-5.132998
session_20250326_204905,6886,,,-4.816855
session_20250326_204905,6887,,,-5.083879
session_20250326_204905,6888,,,-7.279826
session_20250326_204905,6889,,,-7.813474
session_20250326_204905,6890,,,-7.33753
session_20250326_204905,6891,,,-8.359503
session_20250326_204905,6892,,,-9.689764
session_20250326_204905,6893,,,-8.689901
session_20250326_204905,6894,,,-11.09099
session_20250326_204905,6895,,,-8.399429
session_20250326_204905,6896,,,-0.5984486
session_20250326_204905,6897,,,-8.74009
session_20250326_204905,6898,,,-8.633683
session_20250326_204905,6899,,,-3.836044
session_20250326_204905,6900,,,-4.414009
session_20250326_204905,6901,,,-3.385987
session_20250326_204905,6902,,,-5.014244
session_20250326_204905,6903,,,-0.4594827
session_20250326_204905,6904,,,-5.872905
session_20250326_204905,6905,,,-5.880348
session_20250326_204905,6906,,,-7.377718
session_20250326_204905,6907,,,-3.637772
session_20250326_204905,6908,,,-5.51932
session_20250326_204905,6909,,,-6.861862
session_20250326_204905,6910,,,-5.36415
session_20250326_204905,6911,,,-6.683049
session_20250326_204905,6912,,,-5.146409
session_20250326_204905,6913,,,-9.72224
session_20250326_204905,6914,,,-3.836044
session_20250326_204905,6915,,,-3.172862
session_20250326_204905,6916,,,-4.414009
session_20250326_204905,6917,,,-3.385987
session_20250326_204905,6918,,,-5.014244
session_20250326_204905,6919,,,-1.931558
session_20250326_204905,6920,,,-6.95913
session_20250326_204905,6921,,,-1.319975
session_20250326_204905,6922,,,-5.55349
session_20250326_204905,6923,,,-2.189046
session_20250326_204905,6924,,,-6.560643
session_20250326_204905,6925,,,-0.9522018
session_20250326_204905,6926,,,-5.522568
session_20250326_204905,6927,,,-7.512967
session_20250326_204905,6928,,,-8.908663
session_20250326_204905,6929,,,-7.554874
session_20250326_204905,6930,,,-8.449151
session_20250326_204905,6931,,,-15.09889
session_20250326_204905,6932,,,-15.26114
session_20250326_204905,6933,,,-12.61208
session_20250326_204905,6934,,,-18.48746
session_20250326_204905,6935,,,-3.836044
session_20250326_204905,6936,,,-3.172862
session_20250326_204905,6937,,,-4.414009
session_20250326_204905,6938,,,-5.014244
session_20250326_204905,6939,,,-3.121537
session_20250326_204905,6940,,,-4.97483
session_20250326_204905,6941,,,-3.177882
session_20250326_204905,6942,,,-7.481439
session_20250326_204905,6943,,,-6.494084
session_20250326_204905,6944,,,-5.758978
session_20250326_204905,6945,,,-7.69629
session_20250326_204905,6946,,,-3.009802
session_20250326_204905,6947,,,-3.792564
session_20250326_204905,6948,,,-3.836044
session_20250326_204905,6949,,,-3.172862
session_20250326_204905,6950,,,-4.414009
session_20250326_204905,6951,,,-3.385987
session_20250326_204905,6952,,,-5.014244
session_20250326_204905,6953,,,-1.640207
session_20250326_204905,6954,,,-2.486383
session_20250326_204905,6955,,,-5.530543
session_20250326_204905,6956,,,-3.712253
session_20250326_204905,6957,,,-6.483364
session_20250326_204905,6958,,,-7.261363
session_20250326_204905,6959,,,-8.606717
session_20250326_204905,6960,,,-10.95201
session_20250326_204905,6961,,,-4.319113
session_20250326_204905,6962,,,-6.610407
session_20250326_204905,6963,,,-9.812683
session_20250326_204905,6964,,,-10.92155
session_20250326_204905,6965,,,-11.03244
session_20250326_204905,6966,,,-11.39653
session_20250326_204905,6967,,,-9.259192
session_20250326_204905,6968,,,-10.58604
session_20250326_204905,6969,,,-10.17119
session_20250326_204905,6970,,,-3.836044
session_20250326_204905,6971,,,-3.172862
session_20250326_204905,6972,,,-4.414009
session_20250326_204905,6973,,,-3.385987
session_20250326_204905,6974,,,-5.014244
session_20250326_204905,6975,,,-3.405037
session_20250326_204905,6976,,,-3.404924
session_20250326_204905,6977,,,-2.25721
session_20250326_204905,6978,,,-2.012082
session_20250326_204905,6979,,,-4.093313
session_20250326_204905,6980,,,-0.1290535
session_20250326_204905,6981,,,-3.649031
session_20250326_204905,6982,,,-2.151177
session_20250326_204905,6983,,,-3.772449
session_20250326_204905,6984,,,-5.401476
session_20250326_204905,6985,,,-5.251893
session_20250326_204905,6986,,,-4.678236
session_20250326_204905,6987,,,-6.140044
session_20250326_204905,6988,,,-10.14729
session_20250326_204905,6989,,,-9.201715
session_20250326_204905,6990,,,-3.836044
session_20250326_204905,6991,,,-3.172862
session_20250326_204905,6992,,,-4.414009
session_20250326_204905,6993,,,-3.385987
session_20250326_204905,6994,,,-5.014244
session_20250326_204905,6995,,,-3.584862
session_20250326_204905,6996,,,-3.162549
session_20250326_204905,6997,,,-4.071506
session_20250326_204905,6998,,,-4.474037
session_20250326_204905,6999,,,-7.694616
session_20250326_204905,7000,,,-6.725469
session_20250326_204905,7001,,,-6.694595
session_20250326_204905,7002,,,-9.066366
session_20250326_204905,7003,,,-7.432194
session_20250326_204905,7004,,,-7.089786
session_20250326_204905,7005,,,-8.03697
session_20250326_204905,7006,,,-5.907679
session_20250326_204905,7007,,,-7.471783
session_20250326_204905,7008,,,-8.539086
session_20250326_204905,7009,,,-3.836044
session_20250326_204905,7010,,,-3.172862
session_20250326_204905,7011,,,-4.414009
session_20250326_204905,7012,,,-5.014244
session_20250326_204905,7013,,,-2.986205
session_20250326_204905,7014,,,-1.61606
session_20250326_204905,7015,,,-5.745589
session_20250326_204905,7016,,,-5.915774
session_20250326_204905,7017,,,-3.946983
session_20250326_204905,7018,,,-2.521219
session_20250326_204905,7019,,,-7.21939
session_20250326_204905,7020,,,-2.043147
session_20250326_204905,7021,,,-2.809335
session_20250326_204905,7022,,,-6.446619
session_20250326_204905,7023,,,-4.202124
session_20250326_204905,7024,,,-8.491208
session_20250326_204905,7025,,,-9.831783
session_20250326_204905,7026,,,-6.701563
session_20250326_204905,7027,,,-7.397623
session_20250326_204905,7028,,,-8.603013
session_20250326_204905,7029,,,-3.836044
session_20250326_204905,7030,,,-3.172862
session_20250326_204905,7031,,,-4.414009
session_20250326_204905,7032,,,-3.385987
session_20250326_204905,7033,,,-5.014244
session_20250326_204905,7034,,,-3.121537
session_20250326_204905,7035,,,-3.511447
session_20250326_204905,7036,,,-3.27705
session_20250326_204905,7037,,,-6.828959
session_20250326_204905,7038,,,-7.754439
session_20250326_204905,7039,,,-9.983236
session_20250326_204905,7040,,,-11.89281
session_20250326_204905,7041,,,-7.910198
session_20250326_204905,7042,,,-2.867091
session_20250326_204905,7043,,,-8.103337
session_20250326_204905,7044,,,-8.539019
session_20250326_204905,7045,,,-3.836044
session_20250326_204905,7046,,,-3.172862
session_20250326_204905,7047,,,-4.414009
session_20250326_204905,7048,,,-5.014244
session_20250326_204905,7049,,,-3.405037
session_20250326_204905,7050,,,-5.380779
session_20250326_204905,7051,,,-2.977238
session_20250326_204905,7052,,,-3.936485
session_20250326_204905,7053,,,-9.258932
session_20250326_204905,7054,,,-4.663966
session_20250326_204905,7055,,,-7.047994
session_20250326_204905,7056,,,-9.242842
session_20250326_204905,7057,,,-10.06475
session_20250326_204905,7058,,,-14.66769
session_20250326_204905,7059,,,-16.49395
session_20250326_204905,7060,,,-15.49327
session_20250326_204905,7061,,,-19.25584
session_20250326_204905,7062,,,-3.836044
session_20250326_204905,7063,,,-4.414009
session_20250326_204905,7064,,,-3.385987
session_20250326_204905,7065,,,-5.014244
session_20250326_204905,7066,,,-3.51759
session_20250326_204905,7067,,,-5.367457
session_20250326_204905,7068,,,-4.078575
session_20250326_204905,7069,,,-0.2230563
session_20250326_204905,7070,,,-3.699596
session_20250326_204905,7071,,,-4.791605
session_20250326_204905,7072,,,-6.691521
session_20250326_204905,7073,,,-6.40813
session_20250326_204905,7074,,,-5.430712
session_20250326_204905,7075,,,-8.085587
session_20250326_204905,7076,,,-10.79709
session_20250326_204905,7077,,,-11.42761
session_20250326_204905,7078,,,-14.09183
session_20250326_204905,7079,,,-13.75956
session_20250326_204905,7080,,,-15.77192
session_20250326_204905,7081,,,-3.172862
session_20250326_204905,7082,,,-4.414009
session_20250326_204905,7083,,,-3.385987
session_20250326_204905,7084,,,-5.014244
session_20250326_204905,7085,,,-1.640207
session_20250326_204905,7086,,,-4.654937
session_20250326_204905,7087,,,-0.01569724
session_20250326_204905,7088,,,-2.002906
session_20250326_204905,7089,,,-1.171874
session_20250326_204905,7090,,,-4.068025
session_20250326_204905,7091,,,-4.040706
session_20250326_204905,7092,,,-3.056949
session_20250326_204905,7093,,,-5.559047
session_20250326_204905,7094,,,-3.763517
session_20250326_204905,7095,,,-4.295889
session_20250326_204905,7096,,,-3.836044
session_20250326_204905,7097,,,-3.172862
session_20250326_204905,7098,,,-4.414009
session_20250326_204905,7099,,,-3.385987
session_20250326_204905,7100,,,-3.121537
session_20250326_204905,7101,,,-4.594655
session_20250326_204905,7102,,,-6.614695
session_20250326_204905,7103,,,-3.90117
session_20250326_204905,7104,,,-1.496568
session_20250326_204905,7105,,,-4.397123
session_20250326_204905,7106,,,-5.413319
session_20250326_204905,7107,,,-8.381624
session_20250326_204905,7108,,,-5.399412
session_20250326_204905,7109,,,-4.572817
session_20250326_204905,7110,,,-4.780905
session_20250326_204905,7111,,,-4.987042
session_20250326_204905,7112,,,-3.836044
session_20250326_204905,7113,,,-3.172862
session_20250326_204905,7114,,,-4.414009
session_20250326_204905,7115,,,-5.014244
session_20250326_204905,7116,,,-4.768399
session_20250326_204905,7117,,,-6.613247
session_20250326_204905,7118,,,-6.788132
session_20250326_204905,7119,,,-4.520184
session_20250326_204905,7120,,,-3.771845
session_20250326_204905,7121,,,-4.01892
session_20250326_204905,7122,,,-8.582152
session_20250326_204905,7123,,,-1.494219
session_20250326_204905,7124,,,-3.836044
session_20250326_204905,7125,,,-4.414009
session_20250326_204905,7126,,,-3.385987
session_20250326_204905,7127,,,-5.014244
session_20250326_204905,7128,,,-3.538745
session_20250326_204905,7129,,,-5.777494
session_20250326_204905,7130,,,-2.731642
session_20250326_204905,7131,,,-2.692412
session_20250326_204905,7132,,,-3.586115
session_20250326_204905,7133,,,-2.493834
session_20250326_204905,7134,,,-3.32295
session_20250326_204905,7135,,,-5.662438
session_20250326_204905,7136,,,-3.435683
session_20250326_204905,7137,,,-5.39613
session_20250326_204905,7138,,,-9.657673
session_20250326_204905,7139,,,-9.796624
session_20250326_204905,7140,,,-12.57019
session_20250326_204905,7141,,,-9.250974
session_20250326_204905,7142,,,-13.81242
session_20250326_204905,7143,,,-15.09449
session_20250326_204905,7144,,,-3.172862
session_20250326_204905,7145,,,-4.414009
session_20250326_204905,7146,,,-3.385987
session_20250326_204905,7147,,,-5.014244
session_20250326_204905,7148,,,-1.931558
session_20250326_204905,7149,,,-3.086395
session_20250326_204905,7150,,,-2.555327
session_20250326_204905,7151,,,0.8834737
session_20250326_204905,7152,,,-3.036672
session_20250326_204905,7153,,,-1.746841
session_20250326_204905,7154,,,-8.206024
session_20250326_204905,7155,,,-5.070038
session_20250326_204905,7156,,,-1.551381
session_20250326_204905,7157,,,-8.512814
session_20250326_204905,7158,,,-9.548582
session_20250326_204905,7159,,,-6.740149
session_20250326_204905,7160,,,-9.332793
session_20250326_204905,7161,,,-6.378767
session_20250326_204905,7162,,,-12.90964
session_20250326_204905,7163,,,-3.836044
session_20250326_204905,7164,,,-3.172862
session_20250326_204905,7165,,,-4.414009
session_20250326_204905,7166,,,-3.385987
session_20250326_204905,7167,,,-3.584862
session_20250326_204905,7168,,,-5.012381
session_20250326_204905,7169,,,-2.463967
session_20250326_204905,7170,,,-4.212521
session_20250326_204905,7171,,,-0.2843023
session_20250326_204905,7172,,,-3.812331
session_20250326_204905,7173,,,-3.617527
session_20250326_204905,7174,,,-8.248739
session_20250326_204905,7175,,,-2.938565
session_20250326_204905,7176,,,-8.124211
session_20250326_204905,7177,,,-9.404592
session_20250326_204905,7178,,,-6.265535
session_20250326_204905,7179,,,-7.273112
session_20250326_204905,7180,,,-10.96458
session_20250326_204905,7181,,,-3.836044
session_20250326_204905,7182,,,-3.172862
session_20250326_204905,7183,,,-4.414009
session_20250326_204905,7184,,,-3.385987
session_20250326_204905,7185,,,-5.014244
session_20250326_204905,7186,,,-3.405037
session_20250326_204905,7187,,,-4.113023
session_20250326_204905,7188,,,-1.915315
session_20250326_204905,7189,,,-2.544188
session_20250326_204905,7190,,,-3.273643
session_20250326_204905,7191,,,-4.671365
session_20250326_204905,7192,,,-0.1126251
session_20250326_204905,7193,,,-6.153172
session_20250326_204905,7194,,,-2.626161
session_20250326_204905,7195,,,-5.81391
session_20250326_204905,7196,,,-3.836044
session_20250326_204905,7197,,,-3.172862
session_20250326_204905,7198,,,-4.414009
session_20250326_204905,7199,,,-5.014244
session_20250326_204905,7200,,,-3.572706
session_20250326_204905,7201,,,-0.7198641
session_20250326_204905,7202,,,-5.400716
session_20250326_204905,7203,,,-4.019535
session_20250326_204905,7204,,,-5.674012
session_20250326_204905,7205,,,-1.736905
session_20250326_204905,7206,,,-5.57113
session_20250326_204905,7207,,,-5.668222
session_20250326_204905,7208,,,-7.67755
session_20250326_204905,7209,,,-5.422752
session_20250326_204905,7210,,,-7.585766
session_20250326_204905,7211,,,-3.836044
session_20250326_204905,7212,,,-3.172862
session_20250326_204905,7213,,,-4.414009
session_20250326_204905,7214,,,-3.385987
session_20250326_204905,7215,,,-5.014244
session_20250326_204905,7216,,,-3.594677
session_20250326_204905,7217,,,-4.30932
session_20250326_204905,7218,,,-6.450201
session_20250326_204905,7219,,,-7.626711
session_20250326_204905,7220,,,-7.979922
session_20250326_204905,7221,,,-8.878784
session_20250326_204905,7222,,,-11.10423
session_20250326_204905,7223,,,-7.611883
session_20250326_204905,7224,,,-11.94564
session_20250326_204905,7225,,,-9.725443
session_20250326_204905,7226,,,-13.46121
session_20250326_204905,7227,,,-12.55465
session_20250326_204905,7228,,,-12.85716
session_20250326_204905,7229,,,-3.836044
session_20250326_204905,7230,,,-3.172862
session_20250326_204905,7231,,,-4.414009
session_20250326_204905,7232,,,-3.385987
session_20250326_204905,7233,,,-5.014244
session_20250326_204905,7234,,,-3.51759
session_20250326_204905,7235,,,-5.953177
session_20250326_204905,7236,,,-4.940658
session_20250326_204905,7237,,,-5.895996
session_20250326_204905,7238,,,-5.281703
session_20250326_204905,7239,,,-3.981708
session_20250326_204905,7240,,,-3.907073
session_20250326_204905,7241,,,-6.603766
session_20250326_204905,7242,,,-6.332978
session_20250326_204905,7243,,,-10.08861
session_20250326_204905,7244,,,-11.33753
session_20250326_204905,7245,,,-12.26929
session_20250326_204905,7246,,,-11.72093
session_20250326_204905,7247,,,-13.25549
session_20250326_204905,7248,,,-14.03637
session_20250326_204905,7249,,,-3.836044
session_20250326_204905,7250,,,-3.172862
session_20250326_204905,7251,,,-4.414009
session_20250326_204905,7252,,,-3.385987
session_20250326_204905,7253,,,-5.014244
session_20250326_204905,7254,,,-3.538745
session_20250326_204905,7255,,,-4.124699
session_20250326_204905,7256,,,-0.4210437
session_20250326_204905,7257,,,-4.207948
session_20250326_204905,7258,,,-6.076811
session_20250326_204905,7259,,,-5.178649
session_20250326_204905,7260,,,-3.748553
session_20250326_204905,7261,,,-8.324172
session_20250326_204905,7262,,,-5.088731
session_20250326_204905,7263,,,-7.597189
session_20250326_204905,7264,,,-3.836044
session_20250326_204905,7265,,,-3.172862
session_20250326_204905,7266,,,-4.414009
session_20250326_204905,7267,,,-3.385987
session_20250326_204905,7268,,,-5.014244
session_20250326_204905,7269,,,-3.538745
session_20250326_204905,7270,,,-3.657215
session_20250326_204905,7271,,,-4.167907
session_20250326_204905,7272,,,-0.1530474
session_20250326_204905,7273,,,-6.893783
session_20250326_204905,7274,,,-4.978971
session_20250326_204905,7275,,,-6.298801
session_20250326_204905,7276,,,-7.568457
session_20250326_204905,7277,,,-5.160818
session_20250326_204905,7278,,,1.027629
session_20250326_204905,7279,,,-6.209116
session_20250326_204905,7280,,,-6.253303
session_20250326_204905,7281,,,-9.178999
session_20250326_204905,7282,,,-8.814547
session_20250326_204905,7283,,,-10.16409
session_20250326_204905,7284,,,-13.25919
session_20250326_204905,7285,,,-3.836044
session_20250326_204905,7286,,,-3.172862
session_20250326_204905,7287,,,-4.414009
session_20250326_204905,7288,,,-3.385987
session_20250326_204905,7289,,,-5.014244
session_20250326_204905,7290,,,-3.405037
session_20250326_204905,7291,,,-1.96649
session_20250326_204905,7292,,,-1.755591
session_20250326_204905,7293,,,-5.959287
session_20250326_204905,7294,,,-1.370791
session_20250326_204905,7295,,,-3.145663
session_20250326_204905,7296,,,-0.4511629
session_20250326_204905,7297,,,-3.810818
session_20250326_204905,7298,,,-1.474768
session_20250326_204905,7299,,,-1.480273
session_20250326_204905,7300,,,-5.946124
session_20250326_204905,7301,,,-3.836044
session_20250326_204905,7302,,,-3.172862
session_20250326_204905,7303,,,-4.414009
session_20250326_204905,7304,,,-3.385987
session_20250326_204905,7305,,,-5.014244
session_20250326_204905,7306,,,-3.405037
session_20250326_204905,7307,,,-3.083083
session_20250326_204905,7308,,,-0.7002212
