SessionID,Episode,Reward,CumulativeReward,ExplorationRate
session_20250326_204905,2222,0,0,0.1
session_20250326_204905,2223,262,262,0.1
session_20250326_204905,2224,0,262,0.1
session_20250326_204905,2225,0,262,0.1
session_20250326_204905,2226,0,262,0.1
session_20250326_204905,2227,0,262,0.1
session_20250326_204905,2228,0,262,0.1
session_20250326_204905,2229,0,262,0.1
session_20250326_204905,2230,0,262,0.1
session_20250326_204905,2231,0,262,0.1
session_20250326_204905,2232,0,262,0.1
session_20250326_204905,2233,0,262,0.1
session_20250326_204905,2234,0,0,0.1
session_20250326_204905,2235,196,196,0.1
session_20250326_204905,2236,0,196,0.1
session_20250326_204905,2237,0,196,0.1
session_20250326_204905,2238,0,196,0.1
session_20250326_204905,2239,0,196,0.1
session_20250326_204905,2240,0,196,0.1
session_20250326_204905,2241,0,196,0.1
session_20250326_204905,2242,0,196,0.1
session_20250326_204905,2243,0,196,0.1
session_20250326_204905,2244,0,196,0.1
session_20250326_204905,2245,0,196,0.1
session_20250326_204905,2246,0,196,0.1
session_20250326_204905,2247,0,196,0.1
session_20250326_204905,2248,0,196,0.1
session_20250326_204905,2249,0,196,0.1
session_20250326_204905,2250,0,0,0.1
session_20250326_204905,2251,0,0,0.1
session_20250326_204905,2252,0,0,0.1
session_20250326_204905,2253,0,0,0.1
session_20250326_204905,2254,0,0,0.1
session_20250326_204905,2255,0,0,0.1
session_20250326_204905,2256,0,0,0.1
session_20250326_204905,2257,262,262,0.1
session_20250326_204905,2258,0,262,0.1
session_20250326_204905,2259,0,262,0.1
session_20250326_204905,2260,0,262,0.1
session_20250326_204905,2261,0,262,0.1
session_20250326_204905,2262,0,262,0.1
session_20250326_204905,2263,0,262,0.1
session_20250326_204905,2264,0,262,0.1
session_20250326_204905,2265,0,262,0.1
session_20250326_204905,2266,0,0,0.1
session_20250326_204905,2267,0,0,0.1
session_20250326_204905,2268,0,0,0.1
session_20250326_204905,2269,0,0,0.1
session_20250326_204905,2270,262,262,0.1
session_20250326_204905,2271,0,262,0.1
session_20250326_204905,2272,0,262,0.1
session_20250326_204905,2273,0,262,0.1
session_20250326_204905,2274,0,262,0.1
session_20250326_204905,2275,0,262,0.1
session_20250326_204905,2276,0,262,0.1
session_20250326_204905,2277,0,262,0.1
session_20250326_204905,2278,0,262,0.1
session_20250326_204905,2279,0,262,0.1
session_20250326_204905,2280,0,262,0.1
session_20250326_204905,2281,0,262,0.1
session_20250326_204905,2282,0,0,0.1
session_20250326_204905,2283,0,0,0.1
session_20250326_204905,2284,0,0,0.1
session_20250326_204905,2285,0,0,0.1
session_20250326_204905,2286,0,0,0.1
session_20250326_204905,2287,0,0,0.1
session_20250326_204905,2288,0,0,0.1
session_20250326_204905,2289,0,0,0.1
session_20250326_204905,2290,0,0,0.1
session_20250326_204905,2291,0,0,0.1
session_20250326_204905,2292,0,0,0.1
session_20250326_204905,2293,0,0,0.1
session_20250326_204905,2294,0,0,0.1
session_20250326_204905,2295,0,0,0.1
session_20250326_204905,2296,0,0,0.1
session_20250326_204905,2297,0,0,0.1
session_20250326_204905,2298,0,0,0.1
session_20250326_204905,2299,0,0,0.1
session_20250326_204905,2300,0,0,0.1
session_20250326_204905,2301,0,0,0.1
session_20250326_204905,2302,0,0,0.1
session_20250326_204905,2303,0,0,0.1
session_20250326_204905,2304,0,0,0.1
session_20250326_204905,2305,0,0,0.1
session_20250326_204905,2306,0,0,0.1
session_20250326_204905,2307,0,0,0.1
session_20250326_204905,2308,0,0,0.1
session_20250326_204905,2309,0,0,0.1
session_20250326_204905,2310,262,262,0.1
session_20250326_204905,2311,0,262,0.1
session_20250326_204905,2312,0,262,0.1
session_20250326_204905,2313,0,262,0.1
session_20250326_204905,2314,0,262,0.1
session_20250326_204905,2315,0,262,0.1
session_20250326_204905,2316,0,262,0.1
session_20250326_204905,2317,0,262,0.1
session_20250326_204905,2318,0,262,0.1
session_20250326_204905,2319,0,262,0.1
session_20250326_204905,2320,0,262,0.1
session_20250326_204905,2321,0,0,0.1
session_20250326_204905,2322,0,0,0.1
session_20250326_204905,2323,0,0,0.1
session_20250326_204905,2324,0,0,0.1
session_20250326_204905,2325,0,0,0.1
session_20250326_204905,2326,0,0,0.1
session_20250326_204905,2327,262,262,0.1
session_20250326_204905,2328,0,262,0.1
session_20250326_204905,2329,0,262,0.1
session_20250326_204905,2330,0,262,0.1
session_20250326_204905,2331,0,262,0.1
session_20250326_204905,2332,0,262,0.1
session_20250326_204905,2333,0,262,0.1
session_20250326_204905,2334,0,262,0.1
session_20250326_204905,2335,5,267,0.1
session_20250326_204905,2336,0,267,0.1
session_20250326_204905,2337,0,0,0.1
session_20250326_204905,2338,0,0,0.1
session_20250326_204905,2339,0,0,0.1
session_20250326_204905,2340,0,0,0.1
session_20250326_204905,2341,0,0,0.1
session_20250326_204905,2342,0,0,0.1
session_20250326_204905,2343,0,0,0.1
session_20250326_204905,2344,0,0,0.1
session_20250326_204905,2345,0,0,0.1
session_20250326_204905,2346,0,0,0.1
session_20250326_204905,2347,0,0,0.1
session_20250326_204905,2348,0,0,0.1
session_20250326_204905,2349,262,262,0.1
session_20250326_204905,2350,0,262,0.1
session_20250326_204905,2351,0,262,0.1
session_20250326_204905,2352,0,262,0.1
session_20250326_204905,2353,0,262,0.1
session_20250326_204905,2354,0,262,0.1
session_20250326_204905,2355,0,262,0.1
session_20250326_204905,2356,0,262,0.1
session_20250326_204905,2357,0,0,0.1
session_20250326_204905,2358,0,0,0.1
session_20250326_204905,2359,0,0,0.1
session_20250326_204905,2360,0,0,0.1
session_20250326_204905,2361,0,0,0.1
session_20250326_204905,2362,0,0,0.1
session_20250326_204905,2363,0,0,0.1
session_20250326_204905,2364,0,0,0.1
session_20250326_204905,2365,0,0,0.1
session_20250326_204905,2366,0,0,0.1
session_20250326_204905,2367,0,0,0.1
session_20250326_204905,2368,262,262,0.1
session_20250326_204905,2369,0,262,0.1
session_20250326_204905,2370,0,262,0.1
session_20250326_204905,2371,0,262,0.1
session_20250326_204905,2372,0,262,0.1
session_20250326_204905,2373,0,262,0.1
session_20250326_204905,2374,0,262,0.1
session_20250326_204905,2375,0,262,0.1
session_20250326_204905,2376,0,262,0.1
session_20250326_204905,2377,0,0,0.1
session_20250326_204905,2378,0,0,0.1
session_20250326_204905,2379,0,0,0.1
session_20250326_204905,2380,0,0,0.1
session_20250326_204905,2381,0,0,0.1
session_20250326_204905,2382,0,0,0.1
session_20250326_204905,2383,0,0,0.1
session_20250326_204905,2384,0,0,0.1
session_20250326_204905,2385,0,0,0.1
session_20250326_204905,2386,0,0,0.1
session_20250326_204905,2387,0,0,0.1
session_20250326_204905,2388,0,0,0.1
session_20250326_204905,2389,0,0,0.1
session_20250326_204905,2390,0,0,0.1
session_20250326_204905,2391,0,0,0.1
session_20250326_204905,2392,0,0,0.1
session_20250326_204905,2393,0,0,0.1
session_20250326_204905,2394,196,196,0.1
session_20250326_204905,2395,0,196,0.1
session_20250326_204905,2396,0,196,0.1
session_20250326_204905,2397,262,458,0.1
session_20250326_204905,2398,0,458,0.1
session_20250326_204905,2399,0,458,0.1
session_20250326_204905,2400,0,458,0.1
session_20250326_204905,2401,0,458,0.1
session_20250326_204905,2402,0,458,0.1
session_20250326_204905,2403,0,458,0.1
session_20250326_204905,2404,0,458,0.1
session_20250326_204905,2405,0,458,0.1
session_20250326_204905,2406,0,458,0.1
session_20250326_204905,2407,0,458,0.1
session_20250326_204905,2408,0,458,0.1
session_20250326_204905,2409,0,0,0.1
session_20250326_204905,2410,0,0,0.1
session_20250326_204905,2411,0,0,0.1
session_20250326_204905,2412,0,0,0.1
session_20250326_204905,2413,262,262,0.1
session_20250326_204905,2414,0,262,0.1
session_20250326_204905,2415,0,262,0.1
session_20250326_204905,2416,0,262,0.1
session_20250326_204905,2417,0,262,0.1
session_20250326_204905,2418,0,262,0.1
session_20250326_204905,2419,0,262,0.1
session_20250326_204905,2420,0,262,0.1
session_20250326_204905,2421,0,262,0.1
session_20250326_204905,2422,0,262,0.1
session_20250326_204905,2423,0,262,0.1
session_20250326_204905,2424,0,262,0.0998001
session_20250326_204905,2425,0,262,0.0998001
session_20250326_204905,2426,0,262,0.0998001
session_20250326_204905,2427,0,262,0.0998001
session_20250326_204905,2428,0,262,0.0998001
session_20250326_204905,2429,0,0,0.1
session_20250326_204905,2430,196,196,0.1
session_20250326_204905,2431,196,392,0.1
session_20250326_204905,2432,0,392,0.1
session_20250326_204905,2433,0,392,0.1
session_20250326_204905,2434,0,392,0.1
session_20250326_204905,2435,0,392,0.1
session_20250326_204905,2436,0,392,0.1
session_20250326_204905,2437,0,392,0.1
session_20250326_204905,2438,0,392,0.1
session_20250326_204905,2439,0,392,0.1
session_20250326_204905,2440,0,392,0.1
session_20250326_204905,2441,0,392,0.1
session_20250326_204905,2442,0,392,0.1
session_20250326_204905,2443,0,392,0.1
session_20250326_204905,2444,0,392,0.1
session_20250326_204905,2445,0,0,0.1
session_20250326_204905,2446,196,196,0.1
session_20250326_204905,2447,0,196,0.1
session_20250326_204905,2448,0,196,0.1
session_20250326_204905,2449,0,196,0.1
session_20250326_204905,2450,0,196,0.1
session_20250326_204905,2451,0,196,0.1
session_20250326_204905,2452,0,196,0.1
session_20250326_204905,2453,0,196,0.1
session_20250326_204905,2454,0,196,0.1
session_20250326_204905,2455,0,196,0.1
session_20250326_204905,2456,0,196,0.1
session_20250326_204905,2457,0,196,0.1
session_20250326_204905,2458,0,196,0.1
session_20250326_204905,2459,0,196,0.1
session_20250326_204905,2460,0,196,0.1
session_20250326_204905,2461,0,196,0.1
session_20250326_204905,2462,262,458,0.1
session_20250326_204905,2463,0,458,0.1
session_20250326_204905,2464,0,0,0.1
session_20250326_204905,2465,0,0,0.1
session_20250326_204905,2466,0,0,0.1
session_20250326_204905,2467,0,0,0.1
session_20250326_204905,2468,0,0,0.1
session_20250326_204905,2469,0,0,0.1
session_20250326_204905,2470,0,0,0.1
session_20250326_204905,2471,0,0,0.1
session_20250326_204905,2472,0,0,0.1
session_20250326_204905,2473,0,0,0.1
session_20250326_204905,2474,0,0,0.1
session_20250326_204905,2475,0,0,0.1
session_20250326_204905,2476,0,0,0.1
session_20250326_204905,2477,0,0,0.1
session_20250326_204905,2478,0,0,0.1
session_20250326_204905,2479,0,0,0.1
session_20250326_204905,2480,0,0,0.1
session_20250326_204905,2481,0,0,0.1
session_20250326_204905,2482,0,0,0.1
session_20250326_204905,2483,0,0,0.1
session_20250326_204905,2484,0,0,0.1
session_20250326_204905,2485,0,0,0.1
session_20250326_204905,2486,262,262,0.1
session_20250326_204905,2487,0,262,0.1
session_20250326_204905,2488,0,262,0.1
session_20250326_204905,2489,0,262,0.1
session_20250326_204905,2490,0,262,0.1
session_20250326_204905,2491,0,262,0.1
session_20250326_204905,2492,0,262,0.1
session_20250326_204905,2493,0,262,0.1
session_20250326_204905,2494,0,262,0.1
session_20250326_204905,2495,0,262,0.1
session_20250326_204905,2496,0,0,0.1
session_20250326_204905,2497,0,0,0.1
session_20250326_204905,2498,0,0,0.1
session_20250326_204905,2499,0,0,0.1
session_20250326_204905,2500,0,0,0.1
session_20250326_204905,2501,0,0,0.1
session_20250326_204905,2502,0,0,0.1
session_20250326_204905,2503,267,267,0.1
session_20250326_204905,2504,0,267,0.1
session_20250326_204905,2505,0,267,0.1
session_20250326_204905,2506,0,267,0.1
session_20250326_204905,2507,0,267,0.1
session_20250326_204905,2508,0,267,0.1
session_20250326_204905,2509,0,267,0.1
session_20250326_204905,2510,0,267,0.1
session_20250326_204905,2511,0,267,0.1
session_20250326_204905,2512,0,0,0.1
session_20250326_204905,2513,0,0,0.1
session_20250326_204905,2514,0,0,0.1
session_20250326_204905,2515,0,0,0.1
session_20250326_204905,2516,0,0,0.1
session_20250326_204905,2517,0,0,0.1
session_20250326_204905,2518,0,0,0.1
session_20250326_204905,2519,0,0,0.1
session_20250326_204905,2520,0,0,0.1
session_20250326_204905,2521,0,0,0.1
session_20250326_204905,2522,0,0,0.1
session_20250326_204905,2523,0,0,0.1
session_20250326_204905,2524,0,0,0.1
session_20250326_204905,2525,0,0,0.1
session_20250326_204905,2526,0,0,0.1
session_20250326_204905,2527,0,0,0.1
session_20250326_204905,2528,0,0,0.1
session_20250326_204905,2529,0,0,0.1
session_20250326_204905,2530,0,0,0.1
session_20250326_204905,2531,0,0,0.1
session_20250326_204905,2532,0,0,0.1
session_20250326_204905,2533,0,0,0.1
session_20250326_204905,2534,0,0,0.1
session_20250326_204905,2535,0,0,0.1
session_20250326_204905,2536,0,0,0.1
session_20250326_204905,2537,262,262,0.1
session_20250326_204905,2538,0,262,0.1
session_20250326_204905,2539,0,262,0.1
session_20250326_204905,2540,0,262,0.1
session_20250326_204905,2541,0,262,0.1
session_20250326_204905,2542,0,262,0.1
session_20250326_204905,2543,0,262,0.1
session_20250326_204905,2544,0,262,0.1
session_20250326_204905,2545,0,262,0.1
session_20250326_204905,2546,0,262,0.1
session_20250326_204905,2547,0,262,0.1
session_20250326_204905,2548,0,262,0.1
session_20250326_204905,2549,0,262,0.1
session_20250326_204905,2550,0,262,0.1
session_20250326_204905,2551,0,262,0.1
session_20250326_204905,2552,0,0,0.1
session_20250326_204905,2553,0,0,0.1
session_20250326_204905,2554,196,196,0.1
session_20250326_204905,2555,0,196,0.1
session_20250326_204905,2556,0,196,0.1
session_20250326_204905,2557,0,196,0.1
session_20250326_204905,2558,0,196,0.1
session_20250326_204905,2559,0,196,0.1
session_20250326_204905,2560,0,196,0.1
session_20250326_204905,2561,0,196,0.1
session_20250326_204905,2562,0,196,0.1
session_20250326_204905,2563,262,458,0.1
session_20250326_204905,2564,0,458,0.1
session_20250326_204905,2565,0,458,0.1
session_20250326_204905,2566,0,458,0.1
session_20250326_204905,2567,0,458,0.1
session_20250326_204905,2568,0,0,0.1
session_20250326_204905,2569,0,0,0.1
session_20250326_204905,2570,0,0,0.1
session_20250326_204905,2571,0,0,0.1
session_20250326_204905,2572,0,0,0.1
session_20250326_204905,2573,0,0,0.1
session_20250326_204905,2574,0,0,0.1
session_20250326_204905,2575,0,0,0.1
session_20250326_204905,2576,0,0,0.1
session_20250326_204905,2577,0,0,0.1
session_20250326_204905,2578,262,262,0.1
session_20250326_204905,2579,0,262,0.1
session_20250326_204905,2580,0,262,0.1
session_20250326_204905,2581,0,262,0.1
session_20250326_204905,2582,0,262,0.1
session_20250326_204905,2583,0,262,0.1
session_20250326_204905,2584,0,262,0.1
session_20250326_204905,2585,0,262,0.1
session_20250326_204905,2586,0,262,0.1
session_20250326_204905,2587,0,262,0.1
session_20250326_204905,2588,0,262,0.1
session_20250326_204905,2589,0,262,0.1
session_20250326_204905,2590,0,262,0.1
session_20250326_204905,2591,0,262,0.1
session_20250326_204905,2592,0,0,0.1
session_20250326_204905,2593,0,0,0.1
session_20250326_204905,2594,0,0,0.1
session_20250326_204905,2595,0,0,0.1
session_20250326_204905,2596,0,0,0.1
session_20250326_204905,2597,0,0,0.1
session_20250326_204905,2598,0,0,0.1
session_20250326_204905,2599,0,0,0.1
session_20250326_204905,2600,0,0,0.1
session_20250326_204905,2601,0,0,0.1
session_20250326_204905,2602,0,0,0.1
session_20250326_204905,2603,0,0,0.1
session_20250326_204905,2604,0,0,0.1
session_20250326_204905,2605,0,0,0.1
session_20250326_204905,2606,262,262,0.1
session_20250326_204905,2607,0,262,0.1
session_20250326_204905,2608,0,262,0.1
session_20250326_204905,2609,0,262,0.1
session_20250326_204905,2610,0,262,0.1
session_20250326_204905,2611,262,524,0.1
session_20250326_204905,2612,0,0,0.1
session_20250326_204905,2613,0,0,0.1
session_20250326_204905,2614,0,0,0.1
session_20250326_204905,2615,0,0,0.1
session_20250326_204905,2616,0,0,0.1
session_20250326_204905,2617,0,0,0.1
session_20250326_204905,2618,0,0,0.1
session_20250326_204905,2619,267,267,0.1
session_20250326_204905,2620,0,267,0.1
session_20250326_204905,2621,0,267,0.1
session_20250326_204905,2622,0,267,0.1
session_20250326_204905,2623,0,267,0.1
session_20250326_204905,2624,0,267,0.1
session_20250326_204905,2625,0,267,0.1
session_20250326_204905,2626,0,267,0.1
session_20250326_204905,2627,0,267,0.1
session_20250326_204905,2628,0,267,0.1
session_20250326_204905,2629,6,273,0.1
session_20250326_204905,2630,6,279,0.1
session_20250326_204905,2631,0,279,0.1
session_20250326_204905,2632,0,0,0.1
session_20250326_204905,2633,0,0,0.1
session_20250326_204905,2634,0,0,0.1
session_20250326_204905,2635,0,0,0.1
session_20250326_204905,2636,0,0,0.1
session_20250326_204905,2637,0,0,0.1
session_20250326_204905,2638,0,0,0.1
session_20250326_204905,2639,0,0,0.1
session_20250326_204905,2640,0,0,0.1
session_20250326_204905,2641,0,0,0.1
session_20250326_204905,2642,0,0,0.1
session_20250326_204905,2643,0,0,0.1
session_20250326_204905,2644,0,0,0.1
session_20250326_204905,2645,0,0,0.1
session_20250326_204905,2646,0,0,0.1
session_20250326_204905,2647,0,0,0.1
session_20250326_204905,2648,0,0,0.1
session_20250326_204905,2649,0,0,0.1
session_20250326_204905,2650,0,0,0.1
session_20250326_204905,2651,0,0,0.1
session_20250326_204905,2652,0,0,0.1
session_20250326_204905,2653,0,0,0.1
session_20250326_204905,2654,0,0,0.1
session_20250326_204905,2655,0,0,0.1
session_20250326_204905,2656,0,0,0.1
session_20250326_204905,2657,0,0,0.1
session_20250326_204905,2658,262,262,0.1
session_20250326_204905,2659,0,262,0.1
session_20250326_204905,2660,0,262,0.1
session_20250326_204905,2661,0,262,0.1
session_20250326_204905,2662,0,262,0.1
session_20250326_204905,2663,0,262,0.1
session_20250326_204905,2664,0,262,0.1
session_20250326_204905,2665,0,0,0.1
session_20250326_204905,2666,0,0,0.1
session_20250326_204905,2667,196,196,0.1
session_20250326_204905,2668,0,196,0.1
session_20250326_204905,2669,0,196,0.1
session_20250326_204905,2670,0,196,0.1
session_20250326_204905,2671,0,196,0.1
session_20250326_204905,2672,0,196,0.1
session_20250326_204905,2673,0,196,0.1
session_20250326_204905,2674,0,196,0.1
session_20250326_204905,2675,0,196,0.1
session_20250326_204905,2676,0,196,0.1
session_20250326_204905,2677,262,458,0.1
session_20250326_204905,2678,0,458,0.1
session_20250326_204905,2679,0,458,0.1
session_20250326_204905,2680,0,458,0.1
session_20250326_204905,2681,0,458,0.1
session_20250326_204905,2682,0,0,0.1
session_20250326_204905,2683,0,0,0.1
session_20250326_204905,2684,0,0,0.1
session_20250326_204905,2685,0,0,0.1
session_20250326_204905,2686,0,0,0.1
session_20250326_204905,2687,0,0,0.1
session_20250326_204905,2688,0,0,0.1
session_20250326_204905,2689,0,0,0.1
session_20250326_204905,2690,0,0,0.1
session_20250326_204905,2691,262,262,0.1
session_20250326_204905,2692,0,262,0.1
session_20250326_204905,2693,0,262,0.1
session_20250326_204905,2694,0,262,0.1
session_20250326_204905,2695,0,262,0.1
session_20250326_204905,2696,0,262,0.1
session_20250326_204905,2697,0,262,0.1
session_20250326_204905,2698,0,262,0.1
session_20250326_204905,2699,0,262,0.1
session_20250326_204905,2700,0,262,0.1
session_20250326_204905,2701,0,262,0.1
session_20250326_204905,2702,0,262,0.1
session_20250326_204905,2703,0,0,0.1
session_20250326_204905,2704,0,0,0.1
session_20250326_204905,2705,196,196,0.1
session_20250326_204905,2706,0,196,0.1
session_20250326_204905,2707,0,196,0.1
session_20250326_204905,2708,0,196,0.1
session_20250326_204905,2709,0,196,0.1
session_20250326_204905,2710,0,196,0.1
session_20250326_204905,2711,0,196,0.1
session_20250326_204905,2712,0,196,0.1
session_20250326_204905,2713,0,196,0.1
session_20250326_204905,2714,0,196,0.1
session_20250326_204905,2715,0,196,0.1
session_20250326_204905,2716,0,196,0.1
session_20250326_204905,2717,0,196,0.1
session_20250326_204905,2718,262,458,0.1
session_20250326_204905,2719,0,458,0.1
session_20250326_204905,2720,0,458,0.1
session_20250326_204905,2721,0,458,0.1
session_20250326_204905,2722,0,458,0.1
session_20250326_204905,2723,0,458,0.1
session_20250326_204905,2724,0,458,0.1
session_20250326_204905,2725,0,0,0.1
session_20250326_204905,2726,0,0,0.1
session_20250326_204905,2727,0,0,0.1
session_20250326_204905,2728,0,0,0.1
session_20250326_204905,2729,0,0,0.1
session_20250326_204905,2730,0,0,0.1
session_20250326_204905,2731,0,0,0.1
session_20250326_204905,2732,0,0,0.1
session_20250326_204905,2733,0,0,0.1
session_20250326_204905,2734,0,0,0.1
session_20250326_204905,2735,0,0,0.1
session_20250326_204905,2736,0,0,0.1
session_20250326_204905,2737,0,0,0.1
session_20250326_204905,2738,0,0,0.1
session_20250326_204905,2739,0,0,0.1
session_20250326_204905,2740,0,0,0.1
session_20250326_204905,2741,0,0,0.1
session_20250326_204905,2742,0,0,0.1
session_20250326_204905,2743,0,0,0.1
session_20250326_204905,2744,201,201,0.1
session_20250326_204905,2745,0,201,0.1
session_20250326_204905,2746,0,201,0.1
session_20250326_204905,2747,0,201,0.1
session_20250326_204905,2748,0,201,0.1
session_20250326_204905,2749,0,201,0.1
session_20250326_204905,2750,0,201,0.1
session_20250326_204905,2751,0,201,0.1
session_20250326_204905,2752,0,201,0.1
session_20250326_204905,2753,262,463,0.1
session_20250326_204905,2754,0,463,0.1
session_20250326_204905,2755,0,463,0.1
session_20250326_204905,2756,0,463,0.1
session_20250326_204905,2757,0,0,0.1
session_20250326_204905,2758,0,0,0.1
session_20250326_204905,2759,0,0,0.1
session_20250326_204905,2760,0,0,0.1
session_20250326_204905,2761,262,262,0.1
session_20250326_204905,2762,0,262,0.1
session_20250326_204905,2763,0,262,0.1
session_20250326_204905,2764,0,262,0.1
session_20250326_204905,2765,0,262,0.1
session_20250326_204905,2766,0,262,0.1
session_20250326_204905,2767,0,262,0.1
session_20250326_204905,2768,0,262,0.1
session_20250326_204905,2769,0,262,0.1
session_20250326_204905,2770,0,262,0.1
session_20250326_204905,2771,0,262,0.1
session_20250326_204905,2772,0,262,0.1
session_20250326_204905,2773,0,262,0.1
session_20250326_204905,2774,0,262,0.1
session_20250326_204905,2775,0,262,0.1
session_20250326_204905,2776,0,262,0.1
session_20250326_204905,2777,0,262,0.1
session_20250326_204905,2778,0,262,0.1
session_20250326_204905,2779,0,262,0.1
session_20250326_204905,2780,0,262,0.1
session_20250326_204905,2781,0,0,0.1
session_20250326_204905,2782,0,0,0.1
session_20250326_204905,2783,0,0,0.1
session_20250326_204905,2784,0,0,0.1
session_20250326_204905,2785,0,0,0.1
session_20250326_204905,2786,262,262,0.1
session_20250326_204905,2787,0,262,0.1
session_20250326_204905,2788,0,262,0.1
session_20250326_204905,2789,0,262,0.1
session_20250326_204905,2790,0,262,0.1
session_20250326_204905,2791,0,262,0.1
session_20250326_204905,2792,0,262,0.1
session_20250326_204905,2793,0,262,0.1
session_20250326_204905,2794,0,262,0.1
session_20250326_204905,2795,0,262,0.1
session_20250326_204905,2796,0,262,0.1
session_20250326_204905,2797,0,262,0.1
session_20250326_204905,2798,6,268,0.1
session_20250326_204905,2799,0,268,0.1
session_20250326_204905,2800,0,268,0.1
session_20250326_204905,2801,0,0,0.1
session_20250326_204905,2802,0,0,0.1
session_20250326_204905,2803,0,0,0.1
session_20250326_204905,2804,0,0,0.1
session_20250326_204905,2805,0,0,0.1
session_20250326_204905,2806,0,0,0.1
session_20250326_204905,2807,0,0,0.1
session_20250326_204905,2808,0,0,0.1
session_20250326_204905,2809,0,0,0.1
session_20250326_204905,2810,0,0,0.1
session_20250326_204905,2811,0,0,0.1
session_20250326_204905,2812,0,0,0.1
session_20250326_204905,2813,0,0,0.1
session_20250326_204905,2814,0,0,0.1
session_20250326_204905,2815,0,0,0.1
session_20250326_204905,2816,0,0,0.1
session_20250326_204905,2817,196,196,0.1
session_20250326_204905,2818,196,392,0.1
session_20250326_204905,2819,0,392,0.1
session_20250326_204905,2820,0,392,0.1
session_20250326_204905,2821,0,392,0.1
session_20250326_204905,2822,0,392,0.1
session_20250326_204905,2823,0,392,0.1
session_20250326_204905,2824,0,392,0.1
session_20250326_204905,2825,0,392,0.1
session_20250326_204905,2826,0,392,0.1
session_20250326_204905,2827,0,392,0.1
session_20250326_204905,2828,262,654,0.1
session_20250326_204905,2829,0,654,0.1
session_20250326_204905,2830,0,654,0.1
session_20250326_204905,2831,0,654,0.1
session_20250326_204905,2832,0,654,0.1
session_20250326_204905,2833,0,654,0.1
session_20250326_204905,2834,0,654,0.1
session_20250326_204905,2835,0,654,0.1
session_20250326_204905,2836,0,654,0.1
session_20250326_204905,2837,0,0,0.1
session_20250326_204905,2838,0,0,0.1
session_20250326_204905,2839,196,196,0.1
session_20250326_204905,2840,0,196,0.1
session_20250326_204905,2841,262,458,0.1
session_20250326_204905,2842,0,458,0.1
session_20250326_204905,2843,0,458,0.1
session_20250326_204905,2844,0,458,0.1
session_20250326_204905,2845,0,458,0.1
session_20250326_204905,2846,0,458,0.1
session_20250326_204905,2847,0,458,0.1
session_20250326_204905,2848,0,458,0.1
session_20250326_204905,2849,0,458,0.1
session_20250326_204905,2850,0,458,0.1
session_20250326_204905,2851,0,458,0.1
session_20250326_204905,2852,0,458,0.1
session_20250326_204905,2853,0,458,0.1
session_20250326_204905,2854,0,458,0.1
session_20250326_204905,2855,0,458,0.1
session_20250326_204905,2856,0,458,0.1
session_20250326_204905,2857,196,196,0.1
session_20250326_204905,2858,0,196,0.1
session_20250326_204905,2859,0,196,0.1
session_20250326_204905,2860,0,196,0.1
session_20250326_204905,2861,0,196,0.1
session_20250326_204905,2862,262,458,0.1
session_20250326_204905,2863,0,458,0.1
session_20250326_204905,2864,0,458,0.1
session_20250326_204905,2865,0,458,0.1
session_20250326_204905,2866,0,458,0.1
session_20250326_204905,2867,0,458,0.1
session_20250326_204905,2868,0,458,0.1
session_20250326_204905,2869,0,458,0.1
session_20250326_204905,2870,0,458,0.1
session_20250326_204905,2871,0,458,0.1
session_20250326_204905,2872,0,458,0.1
session_20250326_204905,2873,0,458,0.1
session_20250326_204905,2874,0,458,0.1
session_20250326_204905,2875,0,458,0.1
session_20250326_204905,2876,0,0,0.1
session_20250326_204905,2877,196,196,0.1
session_20250326_204905,2878,0,196,0.1
session_20250326_204905,2879,0,196,0.1
session_20250326_204905,2880,0,196,0.1
session_20250326_204905,2881,0,196,0.1
session_20250326_204905,2882,0,196,0.1
session_20250326_204905,2883,0,196,0.1
session_20250326_204905,2884,262,458,0.1
session_20250326_204905,2885,0,458,0.1
session_20250326_204905,2886,0,458,0.1
session_20250326_204905,2887,0,458,0.1
session_20250326_204905,2888,0,458,0.1
session_20250326_204905,2889,0,458,0.1
session_20250326_204905,2890,0,458,0.1
session_20250326_204905,2891,0,458,0.1
session_20250326_204905,2892,0,458,0.1
session_20250326_204905,2893,0,458,0.1
session_20250326_204905,2894,0,458,0.1
session_20250326_204905,2895,0,458,0.1
session_20250326_204905,2896,0,0,0.1
session_20250326_204905,2897,0,0,0.1
session_20250326_204905,2898,0,0,0.1
session_20250326_204905,2899,0,0,0.1
session_20250326_204905,2900,0,0,0.1
session_20250326_204905,2901,0,0,0.1
session_20250326_204905,2902,0,0,0.1
session_20250326_204905,2903,0,0,0.1
session_20250326_204905,2904,0,0,0.1
session_20250326_204905,2905,0,0,0.1
session_20250326_204905,2906,0,0,0.1
session_20250326_204905,2907,0,0,0.1
session_20250326_204905,2908,0,0,0.1
session_20250326_204905,2909,0,0,0.1
session_20250326_204905,2910,0,0,0.1
session_20250326_204905,2911,0,0,0.1
session_20250326_204905,2912,0,0,0.1
session_20250326_204905,2913,0,0,0.1
session_20250326_204905,2914,0,0,0.1
session_20250326_204905,2915,266,266,0.1
session_20250326_204905,2916,0,266,0.1
session_20250326_204905,2917,0,266,0.1
session_20250326_204905,2918,0,266,0.1
session_20250326_204905,2919,0,266,0.1
